20254	0	0	0	0	0	0	-nan	
20255	0	0	0	0	0	0	-nan	
20256	0	0	0	0	0	0	-nan	
20257	0	0	0	0	0	0	-nan	
20258	0	0	0	0	0	0	-nan	
20259	0	0	0	0	0	0	-nan	
20260	0	0	0	0	0	0	-nan	
20261	0	0	0	0	0	0	-nan	
20262	0	0	0	0	0	0	-nan	
20263	0	0	0	0	0	0	-nan	
20264	0	0	0	0	0	0	-nan	
20265	0	0	0	0	0	0	-nan	
20266	3570759.5846200353	3224010.834357935	739.41050809613091	86.220140813238444	89.345922575786602	14.442360158383899	7.3443946738211467	
20267	0	0	0	0	0	0	-nan	
20268	0	0	0	0	0	0	-nan	
20269	0	0	0	0	0	0	-nan	
20270	0	0	0	0	0	0	-nan	
20271	0	0	0	0	0	0	-nan	
20272	1.6842401454503799	1.9910515810670915	133.12776157236391	456.45689472473038	228.28733498902236	209.27230492906364	0.57778447346587392	
20273	10.501877857839025	47.708525699234634	494.21183993154438	845.94240251770543	147.76149988400743	200.68524842389053	2.8783133540948254	
20274	6.2649582173280765	7.0333343025787762	613.5119426283585	287.61508454728948	303.30860531203552	247.25523432310234	12.298078236131346	
20275	4.3918903218903464	0.43816938543199735	229.31668004796765	18.384056934554831	65.267022581883481	23.829353853488751	4.1855370207104894	
20276	19.958449556323757	27.931385186684562	849.75824096322026	218.03824796105735	303.86201394512244	274.96630237359102	11.081984577053859	
20277	0	0	0	0	0	0	-nan	
20278	0	0	0	0	0	0	-nan	
20279	102.19980662907432	175.86808683857149	1062.5488608440801	199.15313383807037	305.01214882697087	285.24611339449632	14.608514296309137	
20280	0	0	0	0	0	0	-nan	
20281	5.704655629448574	5.8637882977522047	620.74917481775014	254.85096745244152	300.8148111482862	251.93189333015349	11.772792922274505	
20282	2.6251816184781025	0.64815633361366021	339.34404303803643	254.17892981729293	306.14341532757305	187.1917384254333	9.9081972475638302	
20283	3.6698587530384033	38.651924493316685	292.33884476966335	1.0808417829725845	0.14626444948823727	1.5494397689503068	12.064516129040923	
20284	1.7390166560618825	0.900897701179455	263.31496912316953	12.576119880924049	31.07411993797103	29.402291633681621	0.39085149743771547	
20285	-350.31128766194115	5.732038614261425	270.75715148589546	1.4142135623730951	0.47254164957768696	180.54054419901939	7.5428571428546061	
20286	1825.909289204518	2059.3810291028926	1469.8684204786293	192.78556504021608	341.35389858722044	38.046365982676178	10.315623906760312	
20287	3769.0622149355891	467.45876795744647	1420.7218999908202	10.233159450644438	305.47317695402722	4.9076143787270325	7.8470460484334943	
20288	6.9633500943543885	4.5491014855747931	509.23600281910581	244.66683880368359	307.40559426314934	247.17118195987493	12.45739711346979	
20289	43.521336222979102	2.7544460640727708	273.55589868618267	0.18800253545419526	3.6709581740029282	0.14408675652807545	4.2098366077687652	
20290	2.7960489035821516	0.32605989369813559	265.20516478134715	8.5792086999626278	42.549578328890981	10.209407137135276	5.5902428931198749	
20291	0	0	0	0	0	0	-nan	
20292	4.4484722425325351	1.2232832099284876	258.10170043366833	2.5397587899746568	20.240271311502795	5.0606809834094788	1.6961378636592988	
20293	0	0	0	0	0	0	-nan	
20294	0	0	0	0	0	0	-nan	
20295	0	0	0	0	0	0	-nan	
20296	0	0	0	0	0	0	-nan	
20297	0	0	0	0	0	0	-nan	
20298	0	0	0	0	0	0	-nan	
20299	0	0	0	0	0	0	-nan	
20300	0	0	0	0	0	0	-nan	
20301	0	0	0	0	0	0	-nan	
20302	0	0	0	0	0	0	-nan	
20303	0	0	0	0	0	0	-nan	
20304	0	0	0	0	0	0	-nan	
20305	0	0	0	0	0	0	-nan	
20306	0	0	0	0	0	0	-nan	
20307	0	0	0	0	0	0	-nan	
20308	1.1099918902124017	0.45520151300928235	225.36942189644122	931.29488173801303	300.27009136250484	285.13800986047431	0.11297450405761052	
20309	0	0	0	0	0	0	-nan	
20310	0	0	0	0	0	0	-nan	
20311	0	0	0	0	0	0	-nan	
20312	2.0165933779890608	4.844267359238688	652.74604265537391	824.80786764301013	370.13001044134455	358.90830587448772	0.19506266303443509	
20313	0	0	0	0	0	0	-nan	
20314	1.2865287865665611	17.587312929126639	296.67361502027154	5.069034710991545	0.24454203764995727	2.2677822289933074	inf	
20315	0	0	0	0	0	0	-nan	
20316	0	0	0	0	0	0	-nan	
20317	0	0	0	0	0	0	-nan	
20318	0	0	0	0	0	0	-nan	
20319	0	0	0	0	0	0	-nan	
20320	0	0	0	0	0	0	-nan	
20321	0	0	0	0	0	0	-nan	
20322	0	0	0	0	0	0	-nan	
20323	0	0	0	0	0	0	-nan	
20324	0	0	0	0	0	0	-nan	
20325	0	0	0	0	0	0	-nan	
20326	0	0	0	0	0	0	-nan	
20327	0	0	0	0	0	0	-nan	
20328	0	0	0	0	0	0	-nan	
20329	0	0	0	0	0	0	-nan	
20330	123.74239971110804	3.9927304354413282	289.18391641867385	0.13026580899138582	4.7855191887460098	0.097935104803534401	14.703583649963601	
20331	0	0	0	0	0	0	-nan	
20332	0	0	0	0	0	0	-nan	
20333	0	0	0	0	0	0	-nan	
20334	0	0	0	0	0	0	-nan	
20335	0	0	0	0	0	0	-nan	
20336	0	0	0	0	0	0	-nan	
20337	0	0	0	0	0	0	-nan	
20338	0	0	0	0	0	0	-nan	
20339	0	0	0	0	0	0	-nan	
20340	0	0	0	0	0	0	-nan	
20341	0	0	0	0	0	0	-nan	
20342	0	0	0	0	0	0	-nan	
20343	0	0	0	0	0	0	-nan	
20344	0	0	0	0	0	0	-nan	
20345	0	0	0	0	0	0	-nan	
20346	0	0	0	0	0	0	-nan	
20347	0	0	0	0	0	0	-nan	
20348	0	0	0	0	0	0	-nan	
20349	0	0	0	0	0	0	-nan	
20350	0	0	0	0	0	0	-nan	
20351	0	0	0	0	0	0	-nan	
20352	0	0	0	0	0	0	-nan	
20353	0	0	0	0	0	0	-nan	
20354	0	0	0	0	0	0	-nan	
20355	0	0	0	0	0	0	-nan	
20356	0	0	0	0	0	0	-nan	
20357	0	0	0	0	0	0	-nan	
20358	0	0	0	0	0	0	-nan	
20359	0	0	0	0	0	0	-nan	
20360	0	0	0	0	0	0	-nan	
20361	0	0	0	0	0	0	-nan	
20362	0	0	0	0	0	0	-nan	
20363	0	0	0	0	0	0	-nan	
20364	0	0	0	0	0	0	-nan	
20365	0	0	0	0	0	0	-nan	
20366	0	0	0	0	0	0	-nan	
20367	0	0	0	0	0	0	-nan	
20368	0	0	0	0	0	0	-nan	
20369	0	0	0	0	0	0	-nan	
20370	0	0	0	0	0	0	-nan	
20371	0	0	0	0	0	0	-nan	
20372	0	0	0	0	0	0	-nan	
20373	0	0	0	0	0	0	-nan	
20374	0	0	0	0	0	0	-nan	
20375	0	0	0	0	0	0	-nan	
20376	0	0	0	0	0	0	-nan	
20377	0	0	0	0	0	0	-nan	
20378	0	0	0	0	0	0	-nan	
20379	0	0	0	0	0	0	-nan	
20380	0	0	0	0	0	0	-nan	
20381	0	0	0	0	0	0	-nan	
20382	0	0	0	0	0	0	-nan	
20383	0	0	0	0	0	0	-nan	
20384	0	0	0	0	0	0	-nan	
20385	0	0	0	0	0	0	-nan	
20386	0	0	0	0	0	0	-nan	
20387	0	0	0	0	0	0	-nan	
20388	0	0	0	0	0	0	-nan	
20389	0	0	0	0	0	0	-nan	
20390	0	0	0	0	0	0	-nan	
20391	0	0	0	0	0	0	-nan	
20392	0	0	0	0	0	0	-nan	
20393	0	0	0	0	0	0	-nan	
20394	0	0	0	0	0	0	-nan	
20395	0	0	0	0	0	0	-nan	
20396	0	0	0	0	0	0	-nan	
20397	0	0	0	0	0	0	-nan	
20398	0	0	0	0	0	0	-nan	
20399	0	0	0	0	0	0	-nan	
20400	0	0	0	0	0	0	-nan	
20401	0	0	0	0	0	0	-nan	
20402	0	0	0	0	0	0	-nan	
20403	0	0	0	0	0	0	-nan	
20404	0	0	0	0	0	0	-nan	
20405	0	0	0	0	0	0	-nan	
20406	0	0	0	0	0	0	-nan	
20407	0	0	0	0	0	0	-nan	
20408	0	0	0	0	0	0	-nan	
20409	0	0	0	0	0	0	-nan	
20410	0	0	0	0	0	0	-nan	
20411	0	0	0	0	0	0	-nan	
20412	0	0	0	0	0	0	-nan	
20413	0	0	0	0	0	0	-nan	
20414	0	0	0	0	0	0	-nan	
20415	0	0	0	0	0	0	-nan	
20416	0	0	0	0	0	0	-nan	
20417	0	0	0	0	0	0	-nan	
20418	0	0	0	0	0	0	-nan	
20419	0	0	0	0	0	0	-nan	
20420	0	0	0	0	0	0	-nan	
20421	0	0	0	0	0	0	-nan	
20422	0	0	0	0	0	0	-nan	
20423	0	0	0	0	0	0	-nan	
20424	0	0	0	0	0	0	-nan	
20425	0	0	0	0	0	0	-nan	
20426	0	0	0	0	0	0	-nan	
20427	0	0	0	0	0	0	-nan	
20428	0	0	0	0	0	0	-nan	
20429	0	0	0	0	0	0	-nan	
20430	0	0	0	0	0	0	-nan	
20431	0	0	0	0	0	0	-nan	
20432	0	0	0	0	0	0	-nan	
20433	0	0	0	0	0	0	-nan	
20434	0	0	0	0	0	0	-nan	
20435	0	0	0	0	0	0	-nan	
20436	0	0	0	0	0	0	-nan	
20437	0	0	0	0	0	0	-nan	
20438	0	0	0	0	0	0	-nan	
20439	0	0	0	0	0	0	-nan	
20440	0	0	0	0	0	0	-nan	
20441	0	0	0	0	0	0	-nan	
20442	0	0	0	0	0	0	-nan	
20443	0	0	0	0	0	0	-nan	
20444	0	0	0	0	0	0	-nan	
20445	0	0	0	0	0	0	-nan	
20446	0	0	0	0	0	0	-nan	
20447	0	0	0	0	0	0	-nan	
20448	0	0	0	0	0	0	-nan	
20449	0	0	0	0	0	0	-nan	
20450	0	0	0	0	0	0	-nan	
20451	0	0	0	0	0	0	-nan	
20452	0	0	0	0	0	0	-nan	
20453	0	0	0	0	0	0	-nan	
20454	0	0	0	0	0	0	-nan	
20455	0	0	0	0	0	0	-nan	
20456	0	0	0	0	0	0	-nan	
20457	0	0	0	0	0	0	-nan	
20458	0	0	0	0	0	0	-nan	
20459	0	0	0	0	0	0	-nan	
20460	0	0	0	0	0	0	-nan	
20461	0	0	0	0	0	0	-nan	
20462	0	0	0	0	0	0	-nan	
20463	0	0	0	0	0	0	-nan	
20464	0	0	0	0	0	0	-nan	
20465	0	0	0	0	0	0	-nan	
20466	0	0	0	0	0	0	-nan	
20467	0	0	0	0	0	0	-nan	
20468	0	0	0	0	0	0	-nan	
20469	0	0	0	0	0	0	-nan	
20470	0	0	0	0	0	0	-nan	
20471	0	0	0	0	0	0	-nan	
20472	0	0	0	0	0	0	-nan	
20473	0	0	0	0	0	0	-nan	
20474	0	0	0	0	0	0	-nan	
20475	0	0	0	0	0	0	-nan	
20476	0	0	0	0	0	0	-nan	
20477	0	0	0	0	0	0	-nan	
20478	0	0	0	0	0	0	-nan	
20479	0	0	0	0	0	0	-nan	
20480	0	0	0	0	0	0	-nan	
20481	0	0	0	0	0	0	-nan	
20482	0	0	0	0	0	0	-nan	
20483	0	0	0	0	0	0	-nan	
20484	0	0	0	0	0	0	-nan	
20485	0	0	0	0	0	0	-nan	
20486	0	0	0	0	0	0	-nan	
20487	0	0	0	0	0	0	-nan	
20488	0	0	0	0	0	0	-nan	
20489	0	0	0	0	0	0	-nan	
20490	0	0	0	0	0	0	-nan	
20491	0	0	0	0	0	0	-nan	
20492	0	0	0	0	0	0	-nan	
20493	0	0	0	0	0	0	-nan	
20494	0	0	0	0	0	0	-nan	
20495	0	0	0	0	0	0	-nan	
20496	0	0	0	0	0	0	-nan	
20497	0	0	0	0	0	0	-nan	
20498	0	0	0	0	0	0	-nan	
20499	0	0	0	0	0	0	-nan	
20501	0	0	0	0	0	0	-nan	
20502	0	0	0	0	0	0	-nan	
20503	0	0	0	0	0	0	-nan	
20504	0	0	0	0	0	0	-nan	
20505	2.8938958530290879	0.92819454285479019	367.66733389992714	258.52198347051126	304.49200284185497	154.3160505417564	13.682890655692907	
20506	0	0	0	0	0	0	-nan	
20507	4.2573550960700119	0.63713776511587916	299.91579960620874	34.847652050919528	70.622505073348179	26.769756062894235	20.998232708819238	
20508	3.1338240336890295	0.57629761492978704	255.70282261980441	8.6205319107063243	46.336915919968696	17.02563824207499	1.2363187988095676	
20509	0	0	0	0	0	0	-nan	
